run_name,epoch,global_step,train_loss,dev_accuracy,learning_rate,examples_seen,effective_batch_size
GNLI_PROXY_3way,4,1625,0.0027095030892618052,,0.0003158244680851064,52000,32
GNLI_PROXY_3way,4,1650,0.0026684500121517776,,0.0003125,52800,32
GNLI_PROXY_3way,4,1675,0.0026286224000301095,,0.0003091755319148936,53600,32
GNLI_PROXY_3way,4,1700,0.002589966188264961,,0.0003058510638297872,54400,32
GNLI_PROXY_3way,4,1725,0.0025524304464060485,,0.0003025265957446808,55200,32
GNLI_PROXY_3way,4,1750,0.0025159671543145334,,0.0002992021276595745,56000,32
GNLI_PROXY_3way,4,1775,0.0024805309972115116,,0.0002958776595744681,56800,32
GNLI_PROXY_3way,4,1800,0.0024460791778057964,,0.0002925531914893617,57600,32
GNLI_PROXY_3way,4,1825,0.0024125712438632513,,0.0002892287234042553,58400,32
GNLI_PROXY_3way,4,1850,0.002379968929756991,,0.0002859042553191489,59200,32
GNLI_PROXY_3way,4,1875,0.0023482360106935646,,0.00028257978723404253,60000,32
GNLI_PROXY_3way,4,1900,0.0023173381684475965,,0.00027925531914893613,60800,32
GNLI_PROXY_3way,5,1925,0.0022872428675586665,,0.00027593085106382984,61600,32
GNLI_PROXY_3way,5,1950,0.0022579192410515044,,0.00027260638297872344,62400,32
GNLI_PROXY_3way,5,1975,0.0022293379848356623,,0.00026928191489361704,63200,32
GNLI_PROXY_3way,5,2000,0.0022014712600252166,,0.00026595744680851064,64000,32
GNLI_PROXY_3way,5,2000,0.0022014712600252166,1.0,0.00026595744680851064,64000,32
GNLI_PROXY_3way,5,2025,0.002174292602494041,,0.00026263297872340424,64800,32
GNLI_PROXY_3way,5,2050,0.002147776839048992,,0.00025930851063829785,65600,32
GNLI_PROXY_3way,5,2075,0.0021219000096628594,,0.0002559840425531915,66400,32
GNLI_PROXY_3way,5,2100,0.002096639295262111,,0.0002526595744680851,67200,32
GNLI_PROXY_3way,5,2125,0.0020719729506119685,,0.00024933510638297876,68000,32
GNLI_PROXY_3way,5,2150,0.0020478802418839224,,0.00024601063829787236,68800,32
GNLI_PROXY_3way,5,2175,0.002024341388528935,,0.00024268617021276596,69600,32
GNLI_PROXY_3way,5,2200,0.0020013375091138333,,0.0002393617021276596,70400,32
GNLI_PROXY_3way,5,2225,0.0019788505708091837,,0.0002360372340425532,71200,32
GNLI_PROXY_3way,5,2250,0.0019568633422446372,,0.00023271276595744682,72000,32
GNLI_PROXY_3way,5,2275,0.001935359349472718,,0.00022938829787234042,72800,32
GNLI_PROXY_3way,5,2300,0.0019143228348045362,,0.00022606382978723405,73600,32
GNLI_PROXY_3way,5,2325,0.0018937387183012616,,0.00022273936170212765,74400,32
GNLI_PROXY_3way,5,2350,0.0018735925617235885,,0.00021941489361702128,75200,32
GNLI_PROXY_3way,5,2375,0.001853870534758077,,0.0002160904255319149,76000,32
GNLI_PROXY_3way,6,2400,0.0018345593833543471,,0.0002127659574468085,76800,32
GNLI_PROXY_3way,6,2425,0.0018156464000207973,,0.00020944148936170214,77600,32
GNLI_PROXY_3way,6,2450,0.0017971193959389524,,0.00020611702127659577,78400,32
GNLI_PROXY_3way,6,2475,0.001778966674767852,,0.00020279255319148937,79200,32
GNLI_PROXY_3way,6,2500,0.0017611770080201733,,0.00019946808510638297,80000,32
GNLI_PROXY_3way,6,2525,0.0017437396119011617,,0.0001961436170212766,80800,32
GNLI_PROXY_3way,6,2550,0.0017266441255099738,,0.00019281914893617023,81600,32
GNLI_PROXY_3way,6,2575,0.001709880590310848,,0.00018949468085106383,82400,32
GNLI_PROXY_3way,6,2600,0.0016934394307886282,,0.00018617021276595746,83200,32
GNLI_PROXY_3way,6,2625,0.001677311436209689,,0.00018284574468085108,84000,32
GNLI_PROXY_3way,6,2650,0.0016614877434152579,,0.00017952127659574469,84800,32
GNLI_PROXY_3way,6,2675,0.0016459598205796012,,0.0001761968085106383,85600,32
GNLI_PROXY_3way,6,2700,0.0016307194518705309,,0.00017287234042553194,86400,32
GNLI_PROXY_3way,6,2725,0.0016157587229542875,,0.00016954787234042554,87200,32
GNLI_PROXY_3way,6,2750,0.0016010700072910666,,0.00016622340425531914,88000,32
GNLI_PROXY_3way,6,2775,0.0015866459531713273,,0.00016289893617021275,88800,32
GNLI_PROXY_3way,6,2800,0.0015724794714465833,,0.0001595744680851064,89600,32
GNLI_PROXY_3way,6,2825,0.0015585637239116578,,0.00015625,90400,32
GNLI_PROXY_3way,6,2850,0.0015448921122983975,,0.0001529255319148936,91200,32
GNLI_PROXY_3way,7,2875,0.0015314582678436289,,0.00014960106382978726,92000,32
GNLI_PROXY_3way,7,2900,0.0015182560413967011,,0.00014627659574468086,92800,32
GNLI_PROXY_3way,7,2925,0.0015052794940343362,,0.00014295212765957446,93600,32
GNLI_PROXY_3way,7,2950,0.0014925228881526892,,0.00013962765957446806,94400,32
GNLI_PROXY_3way,7,2975,0.001479980679008549,,0.00013630319148936172,95200,32
GNLI_PROXY_3way,7,3000,0.0014676475066834778,,0.00013297872340425532,96000,32
GNLI_PROXY_3way,7,3000,0.0014676475066834778,1.0,0.00013297872340425532,96000,32
GNLI_PROXY_3way,7,3025,0.0014555181884464243,,0.00012965425531914892,96800,32
GNLI_PROXY_3way,7,3050,0.0014435877114919453,,0.00012632978723404255,97600,32
GNLI_PROXY_3way,7,3075,0.0014318512260326612,,0.00012300531914893618,98400,32
GNLI_PROXY_3way,7,3100,0.0014203040387259463,,0.0001196808510638298,99200,32
GNLI_PROXY_3way,7,3125,0.0014089416064161386,,0.00011635638297872341,100000,32
GNLI_PROXY_3way,7,3150,0.0013977595301747406,,0.00011303191489361702,100800,32
GNLI_PROXY_3way,7,3175,0.0013867535496221838,,0.00010970744680851064,101600,32
GNLI_PROXY_3way,7,3200,0.0013759195375157604,,0.00010638297872340425,102400,32
GNLI_PROXY_3way,7,3225,0.0013652534945892817,,0.00010305851063829788,103200,32
GNLI_PROXY_3way,7,3250,0.0013547515446309026,,9.973404255319148e-05,104000,32
GNLI_PROXY_3way,7,3275,0.001344409929786392,,9.640957446808511e-05,104800,32
GNLI_PROXY_3way,7,3300,0.0013342250060758888,,9.308510638297873e-05,105600,32
GNLI_PROXY_3way,7,3325,0.0013241932391129122,,8.976063829787234e-05,106400,32
GNLI_PROXY_3way,8,3350,0.0013143112000150547,,8.643617021276597e-05,107200,32
GNLI_PROXY_3way,8,3375,0.0013045755614964248,,8.311170212765957e-05,108000,32
GNLI_PROXY_3way,8,3400,0.0012949830941324804,,7.97872340425532e-05,108800,32
GNLI_PROXY_3way,8,3425,0.0012855306627884476,,7.64627659574468e-05,109600,32
GNLI_PROXY_3way,8,3450,0.0012762152232030242,,7.313829787234043e-05,110400,32
GNLI_PROXY_3way,8,3475,0.001267033818719549,,6.981382978723403e-05,111200,32
GNLI_PROXY_3way,8,3500,0.0012579835771572667,,6.648936170212766e-05,112000,32
GNLI_PROXY_3way,8,3525,0.0012490617078157258,,6.316489361702128e-05,112800,32
GNLI_PROXY_3way,8,3550,0.0012402654986057558,,5.98404255319149e-05,113600,32
GNLI_PROXY_3way,8,3575,0.0012315923133008205,,5.651595744680851e-05,114400,32
GNLI_PROXY_3way,8,3600,0.0012230395889028982,,5.319148936170213e-05,115200,32
GNLI_PROXY_3way,8,3625,0.001214604833117361,,4.986702127659574e-05,116000,32
GNLI_PROXY_3way,8,3650,0.0012062856219316256,,4.6542553191489364e-05,116800,32
GNLI_PROXY_3way,8,3675,0.001198079597292635,,4.3218085106382986e-05,117600,32
GNLI_PROXY_3way,8,3700,0.0011899844648784956,,3.98936170212766e-05,118400,32
GNLI_PROXY_3way,8,3725,0.0011819979919598478,,3.6569148936170215e-05,119200,32
GNLI_PROXY_3way,8,3750,0.0011741180053467823,,3.324468085106383e-05,120000,32
GNLI_PROXY_3way,8,3775,0.0011663423894173333,,2.992021276595745e-05,120800,32
GNLI_PROXY_3way,8,3800,0.0011586690842237983,,2.6595744680851064e-05,121600,32
GNLI_PROXY_3way,9,3825,0.001151096083673316,,2.3271276595744682e-05,122400,32
GNLI_PROXY_3way,9,3850,0.0011436214337793332,,1.99468085106383e-05,123200,32
GNLI_PROXY_3way,9,3875,0.001136243230980757,,1.6622340425531915e-05,124000,32
GNLI_PROXY_3way,9,3900,0.0011289596205257522,,1.3297872340425532e-05,124800,32
GNLI_PROXY_3way,9,3925,0.0011217687949173077,,9.97340425531915e-06,125600,32
GNLI_PROXY_3way,9,3950,0.0011146689924178312,,6.648936170212766e-06,126400,32
GNLI_PROXY_3way,9,3975,0.001107658495610172,,3.324468085106383e-06,127200,32
GNLI_PROXY_3way,9,4000,0.0011007356300126083,,0.0,128000,32
GNLI_PROXY_3way,9,4000,0.0011007356300126083,1.0,0.0,128000,32
