run_name,epoch,global_step,train_loss,dev_accuracy,learning_rate,examples_seen,effective_batch_size
WANLI_GNLI_PROXY_3way,2,1500,0.19373738725481265,,0.0003324468085106383,48000,32
WANLI_GNLI_PROXY_3way,2,1525,0.19350082552161835,,0.0003291223404255319,48800,32
WANLI_GNLI_PROXY_3way,2,1550,0.19278827141249838,,0.0003257978723404255,49600,32
WANLI_GNLI_PROXY_3way,2,1575,0.19205610070620135,,0.0003224734042553192,50400,32
WANLI_GNLI_PROXY_3way,2,1600,0.19149847240416112,,0.0003191489361702128,51200,32
WANLI_GNLI_PROXY_3way,2,1625,0.19069462876081963,,0.0003158244680851064,52000,32
WANLI_GNLI_PROXY_3way,2,1650,0.19028554801943717,,0.0003125,52800,32
WANLI_GNLI_PROXY_3way,2,1675,0.1898552292015434,,0.0003091755319148936,53600,32
WANLI_GNLI_PROXY_3way,2,1700,0.18945805893450193,,0.0003058510638297872,54400,32
WANLI_GNLI_PROXY_3way,2,1725,0.18882208448525378,,0.0003025265957446808,55200,32
WANLI_GNLI_PROXY_3way,2,1750,0.18842983255006468,,0.0002992021276595745,56000,32
WANLI_GNLI_PROXY_3way,2,1775,0.18777032746498448,,0.0002958776595744681,56800,32
WANLI_GNLI_PROXY_3way,2,1800,0.18735841635445366,,0.0002925531914893617,57600,32
WANLI_GNLI_PROXY_3way,2,1825,0.18696723399997256,,0.0002892287234042553,58400,32
WANLI_GNLI_PROXY_3way,2,1850,0.1865890911526707,,0.0002859042553191489,59200,32
WANLI_GNLI_PROXY_3way,2,1875,0.18623989367996444,,0.00028257978723404253,60000,32
WANLI_GNLI_PROXY_3way,2,1900,0.18580589930684577,,0.00027925531914893613,60800,32
WANLI_GNLI_PROXY_3way,2,1925,0.18543370434307505,,0.00027593085106382984,61600,32
WANLI_GNLI_PROXY_3way,2,1950,0.18488586988511005,,0.00027260638297872344,62400,32
WANLI_GNLI_PROXY_3way,2,1975,0.18450058048653975,,0.00026928191489361704,63200,32
WANLI_GNLI_PROXY_3way,2,2000,0.18409271026085422,,0.00026595744680851064,64000,32
WANLI_GNLI_PROXY_3way,2,2000,0.18409271026085422,1.0,0.00026595744680851064,64000,32
WANLI_GNLI_PROXY_3way,2,2025,0.18373886900716568,,0.00026263297872340424,64800,32
WANLI_GNLI_PROXY_3way,2,2050,0.18334873460562304,,0.00025930851063829785,65600,32
WANLI_GNLI_PROXY_3way,2,2075,0.1830180364156379,,0.0002559840425531915,66400,32
WANLI_GNLI_PROXY_3way,2,2100,0.18279829533321992,,0.0002526595744680851,67200,32
WANLI_GNLI_PROXY_3way,2,2125,0.18236217985438724,,0.00024933510638297876,68000,32
WANLI_GNLI_PROXY_3way,2,2150,0.18212904897912535,,0.00024601063829787236,68800,32
WANLI_GNLI_PROXY_3way,2,2175,0.18185994084531093,,0.00024268617021276596,69600,32
WANLI_GNLI_PROXY_3way,2,2200,0.18171215937537052,,0.0002393617021276596,70400,32
WANLI_GNLI_PROXY_3way,2,2225,0.18138221179105815,,0.0002360372340425532,71200,32
WANLI_GNLI_PROXY_3way,2,2250,0.18095285181990148,,0.00023271276595744682,72000,32
WANLI_GNLI_PROXY_3way,2,2275,0.18054641089881165,,0.00022938829787234042,72800,32
WANLI_GNLI_PROXY_3way,2,2300,0.18018410689119593,,0.00022606382978723405,73600,32
WANLI_GNLI_PROXY_3way,2,2325,0.1797839706847972,,0.00022273936170212765,74400,32
WANLI_GNLI_PROXY_3way,2,2350,0.1795157472024339,,0.00021941489361702128,75200,32
WANLI_GNLI_PROXY_3way,2,2375,0.1791505810255726,,0.0002160904255319149,76000,32
WANLI_GNLI_PROXY_3way,2,2400,0.1789454331543102,,0.0002127659574468085,76800,32
WANLI_GNLI_PROXY_3way,2,2425,0.17867790009366652,,0.00020944148936170214,77600,32
WANLI_GNLI_PROXY_3way,2,2450,0.17848647133375134,,0.00020611702127659577,78400,32
WANLI_GNLI_PROXY_3way,2,2475,0.17831360311891042,,0.00020279255319148937,79200,32
WANLI_GNLI_PROXY_3way,2,2500,0.1780976788959283,,0.00019946808510638297,80000,32
WANLI_GNLI_PROXY_3way,3,2525,0.17757764030972975,,0.0001961436170212766,80800,32
WANLI_GNLI_PROXY_3way,3,2550,0.17676146240129745,,0.00019281914893617023,81600,32
WANLI_GNLI_PROXY_3way,3,2575,0.1759891296227648,,0.00018949468085106383,82400,32
WANLI_GNLI_PROXY_3way,3,2600,0.17526172346472385,,0.00018617021276595746,83200,32
WANLI_GNLI_PROXY_3way,3,2625,0.1743820161994437,,0.00018284574468085108,84000,32
WANLI_GNLI_PROXY_3way,3,2650,0.17351849376082346,,0.00017952127659574469,84800,32
WANLI_GNLI_PROXY_3way,3,2675,0.1727245945147735,,0.0001761968085106383,85600,32
WANLI_GNLI_PROXY_3way,3,2700,0.17191911877160557,,0.00017287234042553194,86400,32
WANLI_GNLI_PROXY_3way,3,2725,0.17107524071957744,,0.00016954787234042554,87200,32
WANLI_GNLI_PROXY_3way,3,2750,0.17028735439721993,,0.00016622340425531914,88000,32
WANLI_GNLI_PROXY_3way,3,2775,0.1695793998288776,,0.00016289893617021275,88800,32
WANLI_GNLI_PROXY_3way,3,2800,0.1688288552174057,,0.0001595744680851064,89600,32
WANLI_GNLI_PROXY_3way,3,2825,0.1681895052634655,,0.00015625,90400,32
WANLI_GNLI_PROXY_3way,3,2850,0.16747500391685177,,0.0001529255319148936,91200,32
WANLI_GNLI_PROXY_3way,3,2875,0.16674580825251098,,0.00014960106382978726,92000,32
WANLI_GNLI_PROXY_3way,3,2900,0.1661259441632495,,0.00014627659574468086,92800,32
WANLI_GNLI_PROXY_3way,3,2925,0.16560134416998837,,0.00014295212765957446,93600,32
WANLI_GNLI_PROXY_3way,3,2950,0.16502386624634505,,0.00013962765957446806,94400,32
WANLI_GNLI_PROXY_3way,3,2975,0.16438151178658042,,0.00013630319148936172,95200,32
WANLI_GNLI_PROXY_3way,3,3000,0.1638440919061583,,0.00013297872340425532,96000,32
WANLI_GNLI_PROXY_3way,3,3000,0.1638440919061583,1.0,0.00013297872340425532,96000,32
WANLI_GNLI_PROXY_3way,3,3025,0.16306543459652934,,0.00012965425531914892,96800,32
WANLI_GNLI_PROXY_3way,3,3050,0.16236496080068472,,0.00012632978723404255,97600,32
WANLI_GNLI_PROXY_3way,3,3075,0.1618410542482062,,0.00012300531914893618,98400,32
WANLI_GNLI_PROXY_3way,3,3100,0.1612274477415587,,0.0001196808510638298,99200,32
WANLI_GNLI_PROXY_3way,3,3125,0.16061739218676352,,0.00011635638297872341,100000,32
WANLI_GNLI_PROXY_3way,3,3150,0.1600427315478754,,0.00011303191489361702,100800,32
WANLI_GNLI_PROXY_3way,3,3175,0.15956523008561085,,0.00010970744680851064,101600,32
WANLI_GNLI_PROXY_3way,3,3200,0.1590410717661151,,0.00010638297872340425,102400,32
WANLI_GNLI_PROXY_3way,3,3225,0.15848298942214045,,0.00010305851063829788,103200,32
WANLI_GNLI_PROXY_3way,3,3250,0.15787123652532797,,9.973404255319148e-05,104000,32
WANLI_GNLI_PROXY_3way,3,3275,0.1572983714688457,,9.640957446808511e-05,104800,32
WANLI_GNLI_PROXY_3way,3,3300,0.15671668535477792,,9.308510638297873e-05,105600,32
WANLI_GNLI_PROXY_3way,3,3325,0.15606845965458538,,8.976063829787234e-05,106400,32
WANLI_GNLI_PROXY_3way,3,3350,0.15549031252589945,,8.643617021276597e-05,107200,32
WANLI_GNLI_PROXY_3way,3,3375,0.15500292023837506,,8.311170212765957e-05,108000,32
WANLI_GNLI_PROXY_3way,3,3400,0.15454098711339895,,7.97872340425532e-05,108800,32
WANLI_GNLI_PROXY_3way,3,3425,0.15397795920197158,,7.64627659574468e-05,109600,32
WANLI_GNLI_PROXY_3way,3,3450,0.1534175502188903,,7.313829787234043e-05,110400,32
WANLI_GNLI_PROXY_3way,3,3475,0.15295012674093103,,6.981382978723403e-05,111200,32
WANLI_GNLI_PROXY_3way,3,3500,0.15250263218741816,,6.648936170212766e-05,112000,32
WANLI_GNLI_PROXY_3way,3,3525,0.15201678938741173,,6.316489361702128e-05,112800,32
WANLI_GNLI_PROXY_3way,3,3550,0.15155403802235973,,5.98404255319149e-05,113600,32
WANLI_GNLI_PROXY_3way,3,3575,0.15110487410019516,,5.651595744680851e-05,114400,32
WANLI_GNLI_PROXY_3way,3,3600,0.15059167263781634,,5.319148936170213e-05,115200,32
WANLI_GNLI_PROXY_3way,3,3625,0.15025892534071533,,4.986702127659574e-05,116000,32
WANLI_GNLI_PROXY_3way,3,3650,0.1498322197188694,,4.6542553191489364e-05,116800,32
WANLI_GNLI_PROXY_3way,3,3675,0.14938209325676455,,4.3218085106382986e-05,117600,32
WANLI_GNLI_PROXY_3way,3,3700,0.14886924059355316,,3.98936170212766e-05,118400,32
WANLI_GNLI_PROXY_3way,3,3725,0.14843134203096436,,3.6569148936170215e-05,119200,32
WANLI_GNLI_PROXY_3way,3,3750,0.14791176770557868,,3.324468085106383e-05,120000,32
WANLI_GNLI_PROXY_3way,4,3775,0.1473579603612455,,2.992021276595745e-05,120800,32
WANLI_GNLI_PROXY_3way,4,3800,0.14661722756373857,,2.6595744680851064e-05,121600,32
WANLI_GNLI_PROXY_3way,4,3825,0.14586917034761998,,2.3271276595744682e-05,122400,32
WANLI_GNLI_PROXY_3way,4,3850,0.14508226740821425,,1.99468085106383e-05,123200,32
WANLI_GNLI_PROXY_3way,4,3875,0.14433031110542457,,1.6622340425531915e-05,124000,32
WANLI_GNLI_PROXY_3way,4,3900,0.1436588980844044,,1.3297872340425532e-05,124800,32
WANLI_GNLI_PROXY_3way,4,3925,0.14299822673260243,,9.97340425531915e-06,125600,32
WANLI_GNLI_PROXY_3way,4,3950,0.14226931159998857,,6.648936170212766e-06,126400,32
WANLI_GNLI_PROXY_3way,4,3975,0.14154005387956028,,3.324468085106383e-06,127200,32
WANLI_GNLI_PROXY_3way,4,4000,0.1408824056630049,,0.0,128000,32
WANLI_GNLI_PROXY_3way,4,4000,0.1408824056630049,1.0,0.0,128000,32
